customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,contract,payment_method,monthly_charges,total_charges,actual_churn,churn_probability,predicted_churn,risk_level,prediction_date
9955-QOPOY,Male,0,Yes,No,69,No,DSL,One year,Credit card (automatic),60.8,4263.4,0,0.1799299730913197,0,LOW RISK,2026-08-30 13:02:06
4385-ZKVNW,Male,0,Yes,Yes,44,Yes,DSL,Month-to-month,Bank transfer (automatic),54.9,2549.1,0,0.1681290837830436,0,LOW RISK,2026-08-30 13:02:06
5446-DKWYW,Female,1,Yes,Yes,61,Yes,DSL,One year,Electronic check,65.2,3965.05,0,0.23015316040876427,0,LOW RISK,2026-08-30 13:02:06
2034-CGRHZ,Male,1,No,No,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.95,2496.7,1,0.7963209139522195,1,HIGH RISK,2026-08-30 13:02:06
5797-APWZC,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,90.6,90.6,1,0.8955205096900646,1,HIGH RISK,2026-08-30 13:02:06
3683-QKIUE,Female,0,No,No,6,Yes,DSL,Month-to-month,Bank transfer (automatic),50.8,288.05,1,0.5605467282689391,1,MEDIUM RISK,2026-08-30 13:02:06
4228-ZGYUW,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,90.05,368.1,1,0.9099090931292043,1,HIGH RISK,2026-08-30 13:02:06
9031-ZVQPT,Male,0,Yes,No,72,Yes,Fiber optic,Two year,Electronic check,108.2,7840.6,0,0.24337990189047695,0,LOW RISK,2026-08-30 13:02:06
2990-IAJSV,Male,0,No,No,72,Yes,DSL,Two year,Bank transfer (automatic),92.0,6632.75,0,0.029346267701269118,0,LOW RISK,2026-08-30 13:02:06
8107-KNCIM,Male,1,Yes,No,14,Yes,Fiber optic,Month-to-month,Electronic check,75.1,1013.35,0,0.8236671793348125,1,HIGH RISK,2026-08-30 13:02:06
9027-YFHQJ,Male,0,No,No,7,Yes,No,Month-to-month,Bank transfer (automatic),25.05,152.95,0,0.4839341559652904,0,MEDIUM RISK,2026-08-30 13:02:06
5176-LDKUH,Female,0,No,No,48,Yes,Fiber optic,One year,Electronic check,75.15,3772.65,0,0.23544294167515795,0,LOW RISK,2026-08-30 13:02:06
4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,One year,Mailed check,19.5,1026.35,0,0.041511621925050306,0,LOW RISK,2026-08-30 13:02:06
7926-IJOOU,Male,0,No,No,1,Yes,No,Month-to-month,Credit card (automatic),19.3,19.3,0,0.3957222140153787,0,LOW RISK,2026-08-30 13:02:06
6480-YAGIY,Male,0,No,No,45,Yes,Fiber optic,One year,Credit card (automatic),112.2,5031.85,0,0.19537491711616495,0,LOW RISK,2026-08-30 13:02:06
4029-HPFVY,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Mailed check,70.3,220.4,0,0.8181334127652016,1,HIGH RISK,2026-08-30 13:02:06
7602-DBTOU,Female,0,Yes,No,71,Yes,No,Two year,Mailed check,19.6,1416.5,0,0.012542847403494711,0,LOW RISK,2026-08-30 13:02:06
5345-BMKWB,Male,0,Yes,No,8,Yes,No,Month-to-month,Mailed check,20.25,158.35,0,0.3392334589996442,0,LOW RISK,2026-08-30 13:02:06
3519-ZKXGG,Female,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Electronic check,75.85,256.6,1,0.8984953856898532,1,HIGH RISK,2026-08-30 13:02:06
5457-COLHT,Male,0,Yes,Yes,69,Yes,DSL,Two year,Bank transfer (automatic),80.65,5542.55,0,0.019738146458079264,0,LOW RISK,2026-08-30 13:02:06
6416-TVAIH,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Electronic check,68.5,68.5,1,0.8546122416771261,1,HIGH RISK,2026-08-30 13:02:06
5451-YHYPW,Female,1,Yes,No,72,Yes,Fiber optic,Two year,Credit card (automatic),115.75,8443.7,0,0.14853077684447485,0,LOW RISK,2026-08-30 13:02:06
5108-ADXWO,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,73.5,791.75,1,0.772911593820041,1,HIGH RISK,2026-08-30 13:02:06
7998-WNZEM,Male,0,No,No,71,Yes,DSL,Two year,Bank transfer (automatic),80.6,5708.2,0,0.022357051131835295,0,LOW RISK,2026-08-30 13:02:06
3066-RRJIO,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,69.95,69.95,1,0.8242264064872289,1,HIGH RISK,2026-08-30 13:02:06
4664-NJCMS,Female,0,Yes,No,33,No,DSL,Two year,Bank transfer (automatic),59.55,2016.3,0,0.10631793593952599,0,LOW RISK,2026-08-30 13:02:06
0307-BCOPK,Female,0,No,No,16,Yes,No,One year,Mailed check,19.05,326.65,0,0.102637947277685,0,LOW RISK,2026-08-30 13:02:06
7629-WFGLW,Female,1,Yes,No,56,Yes,Fiber optic,One year,Electronic check,95.65,5471.75,0,0.2573376867614694,0,LOW RISK,2026-08-30 13:02:06
2542-HYGIQ,Female,0,No,No,1,Yes,No,Month-to-month,Credit card (automatic),19.95,19.95,0,0.3866924734085783,0,LOW RISK,2026-08-30 13:02:06
6715-OFDBP,Male,0,No,No,5,Yes,DSL,Month-to-month,Electronic check,70.05,346.4,1,0.7880119925522927,1,HIGH RISK,2026-08-30 13:02:06
5016-LIPDW,Male,0,Yes,Yes,57,Yes,No,One year,Mailed check,19.4,1061.6,0,0.038567688808685295,0,LOW RISK,2026-08-30 13:02:06
6481-LXPWL,Male,0,Yes,Yes,56,No,DSL,One year,Credit card (automatic),36.1,1971.5,0,0.15634354844176393,0,LOW RISK,2026-08-30 13:02:06
1567-DSCIC,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Electronic check,94.0,773.65,1,0.9002556056017245,1,HIGH RISK,2026-08-30 13:02:06
2150-UWTFY,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,Mailed check,61.15,1422.05,1,0.1979928525624449,0,LOW RISK,2026-08-30 13:02:06
6124-ACRHJ,Female,0,No,No,1,Yes,No,Month-to-month,Mailed check,19.75,19.75,0,0.3912108451690822,0,LOW RISK,2026-08-30 13:02:06
9362-MWODR,Female,0,No,Yes,40,Yes,DSL,Month-to-month,Credit card (automatic),64.1,2460.35,0,0.1935661733673531,0,LOW RISK,2026-08-30 13:02:06
9975-GPKZU,Male,0,Yes,Yes,46,Yes,No,Two year,Credit card (automatic),19.75,856.5,0,0.016201894544137157,0,LOW RISK,2026-08-30 13:02:06
9625-RZFUK,Male,0,Yes,Yes,63,Yes,No,Two year,Mailed check,19.7,1275.85,0,0.014235511942616956,0,LOW RISK,2026-08-30 13:02:06
5153-LXKDT,Male,0,Yes,Yes,68,Yes,Fiber optic,Two year,Electronic check,110.2,7467.5,0,0.20910295227054773,0,LOW RISK,2026-08-30 13:02:06
5161-UBZXI,Male,0,Yes,Yes,69,Yes,Fiber optic,Two year,Credit card (automatic),106.35,7261.75,0,0.08538363803658938,0,LOW RISK,2026-08-30 13:02:06
1020-JPQOW,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Electronic check,90.55,5116.6,0,0.46789991232564937,0,MEDIUM RISK,2026-08-30 13:02:06
7919-ZODZZ,Female,0,Yes,Yes,10,Yes,DSL,One year,Mailed check,65.9,660.05,0,0.35370438669669096,0,LOW RISK,2026-08-30 13:02:06
0565-JUPYD,Male,0,No,No,63,Yes,Fiber optic,One year,Credit card (automatic),104.5,6590.8,0,0.18105344722615704,0,LOW RISK,2026-08-30 13:02:06
6867-ACCZI,Female,0,Yes,Yes,24,No,DSL,Two year,Mailed check,52.5,1208.15,0,0.09698608287808907,0,LOW RISK,2026-08-30 13:02:06
5939-XAIXZ,Female,0,No,No,19,Yes,DSL,Month-to-month,Mailed check,56.1,1033.9,0,0.5024730956322448,1,MEDIUM RISK,2026-08-30 13:02:06
9054-FOWNV,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Electronic check,88.75,1885.15,0,0.7722682912897454,1,HIGH RISK,2026-08-30 13:02:06
2683-BPJSO,Male,0,Yes,No,29,Yes,Fiber optic,Month-to-month,Electronic check,84.45,2467.1,1,0.6413010318871927,1,MEDIUM RISK,2026-08-30 13:02:06
2157-MXBJS,Male,0,Yes,No,13,Yes,DSL,One year,Mailed check,75.3,989.45,1,0.46895099648060656,0,MEDIUM RISK,2026-08-30 13:02:06
8207-VVMYB,Female,0,Yes,No,70,Yes,No,Two year,Bank transfer (automatic),26.0,2006.95,0,0.0239498082369853,0,LOW RISK,2026-08-30 13:02:06
9732-EQMWY,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Electronic check,99.4,5025.0,0,0.6836613756096297,1,MEDIUM RISK,2026-08-30 13:02:06
9360-AHGNL,Female,1,Yes,No,43,Yes,Fiber optic,One year,Mailed check,109.55,4830.25,1,0.4201190305570632,0,MEDIUM RISK,2026-08-30 13:02:06
1087-UDSIH,Female,0,No,No,3,Yes,No,Month-to-month,Mailed check,19.6,59.75,1,0.4574152864725007,0,MEDIUM RISK,2026-08-30 13:02:06
5269-NRGDP,Male,0,Yes,Yes,42,Yes,DSL,One year,Electronic check,73.15,3088.25,0,0.15271151519277248,0,LOW RISK,2026-08-30 13:02:06
6195-MELTI,Male,0,No,No,57,Yes,DSL,One year,Mailed check,54.65,3134.7,0,0.11029022462438243,0,LOW RISK,2026-08-30 13:02:06
5485-WUYWF,Male,1,No,No,2,Yes,DSL,Month-to-month,Bank transfer (automatic),66.4,94.55,1,0.5155679507688895,1,MEDIUM RISK,2026-08-30 13:02:06
2121-JAFOM,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Credit card (automatic),115.55,8312.4,0,0.12817266949551087,0,LOW RISK,2026-08-30 13:02:06
8818-DOPVL,Female,1,No,No,46,Yes,Fiber optic,Month-to-month,Electronic check,104.45,4863.85,0,0.7582089926981391,1,HIGH RISK,2026-08-30 13:02:06
2632-UCGVD,Male,1,Yes,No,66,Yes,Fiber optic,Month-to-month,Credit card (automatic),100.05,6871.9,1,0.6181011436755994,1,MEDIUM RISK,2026-08-30 13:02:06
5445-PZWGX,Male,0,No,No,62,Yes,Fiber optic,One year,Electronic check,102.0,6529.25,1,0.244391540244398,0,LOW RISK,2026-08-30 13:02:06
1227-UDMZR,Female,0,Yes,No,72,Yes,DSL,Two year,Bank transfer (automatic),91.15,6637.9,0,0.042083189078474026,0,LOW RISK,2026-08-30 13:02:06
5198-HQAEN,Male,0,Yes,Yes,35,Yes,Fiber optic,One year,Electronic check,89.7,3165.6,0,0.380817697754098,0,LOW RISK,2026-08-30 13:02:06
9170-CCKOU,Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Credit card (automatic),90.2,1454.15,1,0.518200890787896,1,MEDIUM RISK,2026-08-30 13:02:06
2167-FQSTQ,Female,0,Yes,No,72,Yes,DSL,Two year,Electronic check,92.4,6786.1,0,0.06061170965734241,0,LOW RISK,2026-08-30 13:02:06
2819-GWENI,Female,0,Yes,Yes,28,Yes,No,One year,Mailed check,19.9,543.0,0,0.06688291755474107,0,LOW RISK,2026-08-30 13:02:06
1043-YCUTE,Male,0,Yes,No,56,Yes,No,Two year,Credit card (automatic),25.15,1327.15,1,0.04217418799431413,0,LOW RISK,2026-08-30 13:02:06
3814-MLAXC,Female,0,No,No,31,Yes,Fiber optic,Month-to-month,Credit card (automatic),79.85,2404.15,1,0.5664405759431572,1,MEDIUM RISK,2026-08-30 13:02:06
3572-UUHRS,Male,0,No,No,45,Yes,No,One year,Bank transfer (automatic),18.85,867.3,0,0.042834105001848456,0,LOW RISK,2026-08-30 13:02:06
2692-PFYTJ,Female,0,No,No,1,Yes,No,Month-to-month,Mailed check,25.75,25.75,0,0.5471092986499739,1,MEDIUM RISK,2026-08-30 13:02:06
1226-UDFZR,Female,0,No,No,2,Yes,DSL,Month-to-month,Mailed check,49.6,114.7,1,0.6586548602753649,1,MEDIUM RISK,2026-08-30 13:02:06
5955-EPOAZ,Female,0,No,No,6,Yes,No,Month-to-month,Mailed check,20.95,109.5,0,0.4196471361569122,0,MEDIUM RISK,2026-08-30 13:02:06
6821-JPCDC,Female,0,Yes,No,48,Yes,Fiber optic,One year,Electronic check,97.05,4692.95,0,0.4802418156966155,0,MEDIUM RISK,2026-08-30 13:02:06
8815-LMFLX,Male,0,Yes,Yes,25,Yes,No,Month-to-month,Bank transfer (automatic),25.4,546.85,0,0.23841179799121792,0,LOW RISK,2026-08-30 13:02:06
9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,Two year,Bank transfer (automatic),19.7,1274.05,0,0.018356009711208526,0,LOW RISK,2026-08-30 13:02:06
8582-KRHPJ,Male,0,No,No,50,No,DSL,Month-to-month,Mailed check,35.0,1782.4,0,0.29413397992001766,0,LOW RISK,2026-08-30 13:02:06
5811-IWXYM,Female,0,Yes,Yes,52,Yes,Fiber optic,One year,Bank transfer (automatic),101.25,5301.1,0,0.42641776035283036,0,MEDIUM RISK,2026-08-30 13:02:06
7044-YAACC,Male,1,Yes,No,4,Yes,Fiber optic,Month-to-month,Electronic check,70.2,280.35,0,0.8811814798736867,1,HIGH RISK,2026-08-30 13:02:06
8189-XRIKE,Female,1,No,No,32,Yes,Fiber optic,Month-to-month,Electronic check,90.95,2897.95,0,0.7379308955640744,1,HIGH RISK,2026-08-30 13:02:06
1506-YJTYT,Male,0,Yes,Yes,45,Yes,DSL,Two year,Credit card (automatic),73.85,3371.0,0,0.02901367104502976,0,LOW RISK,2026-08-30 13:02:06
4123-DVHPH,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Electronic check,88.05,801.3,0,0.8783929077620012,1,HIGH RISK,2026-08-30 13:02:06
6425-YQLLO,Female,1,Yes,No,66,Yes,Fiber optic,One year,Credit card (automatic),105.95,6975.25,1,0.424737449793573,0,MEDIUM RISK,2026-08-30 13:02:06
5442-UTCVD,Male,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Electronic check,91.85,257.05,1,0.8662064749101435,1,HIGH RISK,2026-08-30 13:02:06
2228-BZDEE,Female,0,No,No,54,Yes,No,Two year,Mailed check,20.1,1079.45,0,0.02309572983151998,0,LOW RISK,2026-08-30 13:02:06
7734-DBOAI,Female,0,Yes,Yes,1,No,DSL,Month-to-month,Electronic check,40.1,40.1,1,0.7295229675772328,1,HIGH RISK,2026-08-30 13:02:06
2789-CZANW,Female,0,Yes,Yes,64,Yes,Fiber optic,Two year,Bank transfer (automatic),110.3,6997.3,0,0.09412298817235633,0,LOW RISK,2026-08-30 13:02:06
2091-RFFBA,Female,1,No,No,31,Yes,Fiber optic,Month-to-month,Electronic check,73.9,2217.15,1,0.7479651746419843,1,HIGH RISK,2026-08-30 13:02:06
2114-MGINA,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,89.8,1129.1,1,0.7797780242255159,1,HIGH RISK,2026-08-30 13:02:06
7596-LDUXP,Female,0,No,No,12,Yes,Fiber optic,One year,Credit card (automatic),85.15,979.05,0,0.578213224066212,1,MEDIUM RISK,2026-08-30 13:02:06
3740-RLMVT,Male,1,Yes,No,67,Yes,DSL,One year,Bank transfer (automatic),60.95,4119.4,0,0.0641089244198263,0,LOW RISK,2026-08-30 13:02:06
4489-SNOJF,Female,0,Yes,Yes,35,Yes,DSL,Month-to-month,Electronic check,72.25,2568.55,1,0.2444728054450289,0,LOW RISK,2026-08-30 13:02:06
2192-OZITF,Female,0,No,No,45,Yes,DSL,Two year,Mailed check,73.55,3349.1,0,0.03627010498595377,0,LOW RISK,2026-08-30 13:02:06
5651-CPDND,Male,0,No,No,10,Yes,DSL,Month-to-month,Mailed check,46.0,492.1,0,0.5307663290350617,1,MEDIUM RISK,2026-08-30 13:02:06
2186-QZEYA,Female,1,No,No,29,Yes,DSL,Month-to-month,Bank transfer (automatic),58.55,1718.95,0,0.37917260412446724,0,LOW RISK,2026-08-30 13:02:06
1131-ALZWV,Female,0,No,No,24,Yes,No,One year,Bank transfer (automatic),24.6,605.25,0,0.09700285158630115,0,LOW RISK,2026-08-30 13:02:06
7729-XBTWX,Male,0,Yes,Yes,66,Yes,No,Two year,Mailed check,19.75,1344.5,0,0.017819864908211386,0,LOW RISK,2026-08-30 13:02:06
9134-WYRVP,Male,0,No,No,51,Yes,Fiber optic,One year,Mailed check,86.35,4267.15,0,0.2535566975059853,0,LOW RISK,2026-08-30 13:02:06
3284-SVCRO,Female,0,Yes,No,45,Yes,No,Two year,Mailed check,25.5,1121.05,0,0.027666383334809565,0,LOW RISK,2026-08-30 13:02:06
9732-OUYRN,Female,0,Yes,No,49,Yes,No,One year,Credit card (automatic),19.0,918.7,0,0.061668351652217374,0,LOW RISK,2026-08-30 13:02:06
0559-CKHUS,Female,0,Yes,No,29,Yes,No,Two year,Mailed check,19.55,521.8,0,0.05177215290049943,0,LOW RISK,2026-08-30 13:02:06
2931-SVLTV,Male,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Credit card (automatic),110.1,4469.1,0,0.5014538827535562,1,MEDIUM RISK,2026-08-30 13:02:06
6899-PPEEA,Female,1,No,No,37,Yes,Fiber optic,Month-to-month,Electronic check,96.55,3580.3,1,0.8192753351817978,1,HIGH RISK,2026-08-30 13:02:06
7504-UWHNB,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,Electronic check,69.75,1729.35,0,0.624545287742097,1,MEDIUM RISK,2026-08-30 13:02:06
2582-FFFZR,Female,0,No,No,22,No,DSL,Month-to-month,Electronic check,50.6,1073.3,0,0.7167002619662726,1,HIGH RISK,2026-08-30 13:02:06
8908-NMQTX,Male,0,No,No,72,No,DSL,Two year,Bank transfer (automatic),65.6,4566.5,0,0.039919611020761275,0,LOW RISK,2026-08-30 13:02:06
2187-LZGPL,Female,0,No,No,7,No,DSL,Month-to-month,Credit card (automatic),40.1,293.3,1,0.7517729053064256,1,HIGH RISK,2026-08-30 13:02:06
1431-AIDJQ,Male,0,Yes,Yes,33,Yes,DSL,Two year,Credit card (automatic),82.1,2603.1,0,0.05907951198778808,0,LOW RISK,2026-08-30 13:02:06
6288-LBEAR,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Mailed check,79.1,1783.75,0,0.48798333566209606,0,MEDIUM RISK,2026-08-30 13:02:06
4597-NUCQV,Male,1,No,No,24,Yes,Fiber optic,Month-to-month,Electronic check,101.25,2440.15,1,0.8392265556341006,1,HIGH RISK,2026-08-30 13:02:06
9019-QVLZD,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,79.55,79.55,1,0.8641857758234245,1,HIGH RISK,2026-08-30 13:02:06
8413-YNHNV,Male,0,No,No,69,Yes,DSL,Two year,Mailed check,90.65,6322.1,0,0.03484914952059719,0,LOW RISK,2026-08-30 13:02:06
5808-TOTXO,Female,0,No,Yes,3,Yes,No,One year,Credit card (automatic),20.55,57.4,0,0.23781389183325716,0,LOW RISK,2026-08-30 13:02:06
4369-NYSCF,Male,0,No,No,56,Yes,DSL,One year,Bank transfer (automatic),75.75,4284.65,0,0.1463792052474697,0,LOW RISK,2026-08-30 13:02:06
6333-YDVLT,Male,0,No,No,65,Yes,Fiber optic,One year,Credit card (automatic),110.0,7138.65,0,0.31469236494075215,0,LOW RISK,2026-08-30 13:02:06
5324-KTGCG,Male,0,Yes,No,71,Yes,No,One year,Electronic check,20.85,1539.75,0,0.038670269466449816,0,LOW RISK,2026-08-30 13:02:06
5599-HVLTW,Female,1,No,No,14,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),80.35,1058.1,0,0.7476159197093991,1,HIGH RISK,2026-08-30 13:02:06
7394-LWLYN,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,70.15,123.8,0,0.8612072372026989,1,HIGH RISK,2026-08-30 13:02:06
3707-LRWZD,Female,0,No,No,32,Yes,Fiber optic,One year,Electronic check,84.05,2781.85,1,0.5390119379019456,1,MEDIUM RISK,2026-08-30 13:02:06
6873-UDNLD,Male,0,No,No,40,Yes,DSL,Month-to-month,Electronic check,67.45,2731.0,0,0.23370633970212568,0,LOW RISK,2026-08-30 13:02:06
2700-LUEVA,Male,0,No,No,1,Yes,No,Month-to-month,Credit card (automatic),20.75,20.75,0,0.38942923094747905,0,LOW RISK,2026-08-30 13:02:06
1455-ESIQH,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,89.1,89.1,1,0.927427762329037,1,HIGH RISK,2026-08-30 13:02:06
0958-YHXGP,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Mailed check,69.9,497.3,0,0.7911367483893107,1,HIGH RISK,2026-08-30 13:02:06
1101-SSWAG,Female,0,Yes,No,15,Yes,DSL,Month-to-month,Electronic check,51.1,711.15,0,0.6272298657666576,1,MEDIUM RISK,2026-08-30 13:02:06
2979-SXESE,Female,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Electronic check,94.4,1607.2,1,0.6600030014471465,1,MEDIUM RISK,2026-08-30 13:02:06
4013-TLDHQ,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,78.25,1490.95,1,0.6883297177016522,1,MEDIUM RISK,2026-08-30 13:02:06
5743-KHMNA,Male,0,No,No,71,Yes,No,Two year,Bank transfer (automatic),25.55,1898.1,0,0.01621461514728448,0,LOW RISK,2026-08-30 13:02:06
4194-FJARJ,Female,0,Yes,Yes,54,Yes,DSL,Two year,Bank transfer (automatic),60.0,3273.95,0,0.0359369167418256,0,LOW RISK,2026-08-30 13:02:06
5325-UWTWJ,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Credit card (automatic),90.55,2929.75,0,0.47149410985577495,0,MEDIUM RISK,2026-08-30 13:02:06
3969-GYXEL,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,76.4,838.7,0,0.6915054287725361,1,MEDIUM RISK,2026-08-30 13:02:06
9208-OLGAQ,Female,1,No,No,18,Yes,Fiber optic,Month-to-month,Electronic check,84.95,1443.65,0,0.7962172215067567,1,HIGH RISK,2026-08-30 13:02:06
3244-CQPHU,Female,1,No,No,72,Yes,Fiber optic,Two year,Bank transfer (automatic),110.1,7746.7,0,0.13435974689607816,0,LOW RISK,2026-08-30 13:02:06
2674-MLXMN,Female,1,No,No,71,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.65,6951.15,0,0.5908401115170494,1,MEDIUM RISK,2026-08-30 13:02:06
9708-HPXWZ,Male,1,No,No,5,No,DSL,Month-to-month,Credit card (automatic),45.4,214.75,0,0.6976859848507498,1,MEDIUM RISK,2026-08-30 13:02:06
6992-TKNYO,Male,0,Yes,No,38,Yes,DSL,One year,Credit card (automatic),69.0,2669.45,0,0.15033117095499268,0,LOW RISK,2026-08-30 13:02:06
4468-YDOVK,Male,0,No,Yes,5,Yes,DSL,Month-to-month,Bank transfer (automatic),48.65,235.2,0,0.5346708451946923,1,MEDIUM RISK,2026-08-30 13:02:06
3754-DXMRT,Male,1,No,No,2,Yes,DSL,Month-to-month,Electronic check,44.15,92.65,1,0.7878294904552354,1,HIGH RISK,2026-08-30 13:02:06
5792-JALQC,Female,1,No,No,52,Yes,DSL,Two year,Bank transfer (automatic),59.85,3103.25,0,0.07026807905926888,0,LOW RISK,2026-08-30 13:02:06
7130-VTEWQ,Female,1,No,No,8,Yes,Fiber optic,Month-to-month,Electronic check,75.75,606.25,1,0.8902323191685757,1,HIGH RISK,2026-08-30 13:02:06
2200-DSAAL,Female,0,No,No,68,Yes,DSL,Two year,Electronic check,80.65,5330.2,0,0.1172394915927279,0,LOW RISK,2026-08-30 13:02:06
4302-ZYFEL,Male,0,Yes,Yes,69,Yes,No,One year,Credit card (automatic),20.55,1403.1,0,0.033269034975138896,0,LOW RISK,2026-08-30 13:02:06
9351-LZYGF,Female,0,Yes,No,42,Yes,DSL,Month-to-month,Credit card (automatic),66.4,2727.8,0,0.1534475038396964,0,LOW RISK,2026-08-30 13:02:06
4366-CTOUZ,Female,0,No,No,50,Yes,Fiber optic,Two year,Mailed check,100.2,5038.45,0,0.23810638304957785,0,LOW RISK,2026-08-30 13:02:06
6121-VZNQB,Female,0,No,No,1,Yes,No,Month-to-month,Mailed check,19.1,19.1,1,0.4789218708435322,0,MEDIUM RISK,2026-08-30 13:02:06
7903-CMPEY,Male,1,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,80.3,80.3,1,0.8853244432032467,1,HIGH RISK,2026-08-30 13:02:06
1518-OMDIK,Male,0,Yes,No,33,Yes,DSL,Month-to-month,Credit card (automatic),44.55,1462.6,0,0.36290534545409725,0,LOW RISK,2026-08-30 13:02:06
6671-NGWON,Female,0,No,No,7,Yes,No,Month-to-month,Mailed check,20.35,150.6,0,0.335431074314789,0,LOW RISK,2026-08-30 13:02:06
0595-ITUDF,Male,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month,Electronic check,91.8,5960.5,0,0.413336425696478,0,MEDIUM RISK,2026-08-30 13:02:06
6996-KNSML,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,74.9,74.9,1,0.8707422529777046,1,HIGH RISK,2026-08-30 13:02:06
1955-IBMMB,Male,0,No,No,59,Yes,No,Two year,Bank transfer (automatic),20.2,1192.3,0,0.026201887150243595,0,LOW RISK,2026-08-30 13:02:06
0096-BXERS,Female,0,Yes,No,6,Yes,DSL,Month-to-month,Electronic check,50.35,314.55,0,0.7200082672872169,1,HIGH RISK,2026-08-30 13:02:06
3806-YAZOV,Female,0,No,No,3,Yes,No,Month-to-month,Mailed check,18.8,56.0,0,0.37660727092050594,0,LOW RISK,2026-08-30 13:02:06
7998-ZLXWN,Female,0,Yes,No,15,Yes,No,Month-to-month,Credit card (automatic),20.45,330.8,0,0.1994864947679056,0,LOW RISK,2026-08-30 13:02:06
6253-WRFHY,Male,0,Yes,Yes,13,Yes,DSL,One year,Electronic check,64.75,877.35,0,0.5087703678193904,1,MEDIUM RISK,2026-08-30 13:02:06
9133-AYJZG,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Credit card (automatic),98.7,2249.1,0,0.7632752941226778,1,HIGH RISK,2026-08-30 13:02:06
2675-OTVVJ,Male,1,Yes,No,31,Yes,Fiber optic,Month-to-month,Electronic check,89.45,2807.65,0,0.6855217356782833,1,MEDIUM RISK,2026-08-30 13:02:06
8680-CGLTP,Male,0,No,No,29,Yes,DSL,One year,Electronic check,58.75,1696.2,0,0.17165868775099946,0,LOW RISK,2026-08-30 13:02:06
8430-TWCBX,Female,0,Yes,No,49,Yes,No,One year,Credit card (automatic),20.7,1032.05,0,0.0603701486965576,0,LOW RISK,2026-08-30 13:02:06
5018-GWURO,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.6,4902.8,0,0.6249058401522485,1,MEDIUM RISK,2026-08-30 13:02:06
6741-QRLUP,Female,0,No,No,63,Yes,DSL,Two year,Credit card (automatic),80.3,4995.35,0,0.04143062774944339,0,LOW RISK,2026-08-30 13:02:06
4737-HOBAX,Male,0,Yes,No,63,Yes,DSL,Two year,Credit card (automatic),79.8,5034.05,0,0.06801339819492033,0,LOW RISK,2026-08-30 13:02:06
0537-QYZZN,Male,1,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Electronic check,79.85,1857.75,0,0.6473304347275212,1,MEDIUM RISK,2026-08-30 13:02:06
3340-QBBFM,Male,1,Yes,No,36,Yes,DSL,One year,Credit card (automatic),54.1,1992.85,0,0.13652716002566997,0,LOW RISK,2026-08-30 13:02:06
1704-NRWYE,Female,1,No,No,9,Yes,Fiber optic,Month-to-month,Electronic check,80.85,751.65,1,0.8884989444307182,1,HIGH RISK,2026-08-30 13:02:06
2592-SEIFQ,Male,0,No,No,3,No,DSL,Month-to-month,Electronic check,24.75,66.95,1,0.7515120378880511,1,HIGH RISK,2026-08-30 13:02:06
