customer_id,churn_probability,risk_level,recommendation_rank,recommendation
9512-PHSMG,0.3990562998894852,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
9512-PHSMG,0.3990562998894852,LOW RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
9512-PHSMG,0.3990562998894852,LOW RISK,4,Evaluate whether the monthly cost is creating dissatisfaction.
9512-PHSMG,0.3990562998894852,LOW RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
9512-PHSMG,0.3990562998894852,LOW RISK,6,Promote a longer-term contract with clear financial benefits.
6963-EZQEE,0.0575977901968155,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
6963-EZQEE,0.0575977901968155,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
6963-EZQEE,0.0575977901968155,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
2452-KDRRH,0.6604909828118325,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
2452-KDRRH,0.6604909828118325,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
2452-KDRRH,0.6604909828118325,MEDIUM RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2452-KDRRH,0.6604909828118325,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
2004-OCQXK,0.8980809606266619,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
2004-OCQXK,0.8980809606266619,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
2004-OCQXK,0.8980809606266619,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
2004-OCQXK,0.8980809606266619,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
2004-OCQXK,0.8980809606266619,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2004-OCQXK,0.8980809606266619,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
2004-OCQXK,0.8980809606266619,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
2004-OCQXK,0.8980809606266619,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
5027-QPKTE,0.8492777444517454,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5027-QPKTE,0.8492777444517454,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5027-QPKTE,0.8492777444517454,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
5027-QPKTE,0.8492777444517454,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
5027-QPKTE,0.8492777444517454,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
5027-QPKTE,0.8492777444517454,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
5027-QPKTE,0.8492777444517454,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
4146-SVFUD,0.6167233113745759,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
4146-SVFUD,0.6167233113745759,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
4146-SVFUD,0.6167233113745759,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
4146-SVFUD,0.6167233113745759,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
4146-SVFUD,0.6167233113745759,MEDIUM RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
4146-SVFUD,0.6167233113745759,MEDIUM RISK,6,Promote a longer-term contract with clear financial benefits.
1564-HJUVY,0.6300948663846272,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
1564-HJUVY,0.6300948663846272,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
1564-HJUVY,0.6300948663846272,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
1564-HJUVY,0.6300948663846272,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
1564-HJUVY,0.6300948663846272,MEDIUM RISK,5,Promote a longer-term contract with clear financial benefits.
1564-HJUVY,0.6300948663846272,MEDIUM RISK,6,Consider promoting security features that increase customer value.
3617-XLSGQ,0.116364931830916,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3617-XLSGQ,0.116364931830916,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3617-XLSGQ,0.116364931830916,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
7517-LDMPS,0.8475449257012821,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
7517-LDMPS,0.8475449257012821,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
7517-LDMPS,0.8475449257012821,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
7517-LDMPS,0.8475449257012821,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
7517-LDMPS,0.8475449257012821,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
7517-LDMPS,0.8475449257012821,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
7517-LDMPS,0.8475449257012821,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
7517-LDMPS,0.8475449257012821,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
7244-KXYZN,0.0744641465129527,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
7244-KXYZN,0.0744641465129527,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
7244-KXYZN,0.0744641465129527,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
7244-KXYZN,0.0744641465129527,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
5226-NOZFC,0.7259277819658293,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5226-NOZFC,0.7259277819658293,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5226-NOZFC,0.7259277819658293,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
5226-NOZFC,0.7259277819658293,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5226-NOZFC,0.7259277819658293,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
5226-NOZFC,0.7259277819658293,HIGH RISK,6,Promote a longer-term contract with clear financial benefits.
5226-NOZFC,0.7259277819658293,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
2672-HUYVI,0.904660347731894,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
2672-HUYVI,0.904660347731894,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
2672-HUYVI,0.904660347731894,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
2672-HUYVI,0.904660347731894,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
2672-HUYVI,0.904660347731894,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2672-HUYVI,0.904660347731894,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
2672-HUYVI,0.904660347731894,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
2672-HUYVI,0.904660347731894,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
1400-WIVLL,0.2789705877768712,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1400-WIVLL,0.2789705877768712,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1400-WIVLL,0.2789705877768712,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
1400-WIVLL,0.2789705877768712,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
7508-MYBOG,0.8434301992962954,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
7508-MYBOG,0.8434301992962954,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
7508-MYBOG,0.8434301992962954,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
7508-MYBOG,0.8434301992962954,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
7508-MYBOG,0.8434301992962954,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
7508-MYBOG,0.8434301992962954,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
7508-MYBOG,0.8434301992962954,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
8148-NLEGT,0.0372283512717634,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8148-NLEGT,0.0372283512717634,LOW RISK,2,Encourage automatic payment methods by offering a small billing incentive.
8148-NLEGT,0.0372283512717634,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
0148-DCDOS,0.803513588656362,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
0148-DCDOS,0.803513588656362,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
0148-DCDOS,0.803513588656362,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
0148-DCDOS,0.803513588656362,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0148-DCDOS,0.803513588656362,HIGH RISK,5,Promote a longer-term contract with clear financial benefits.
0148-DCDOS,0.803513588656362,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
8347-GDTMP,0.0161549453969177,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8347-GDTMP,0.0161549453969177,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
8347-GDTMP,0.0161549453969177,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
9992-RRAMN,0.8070023222779946,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
9992-RRAMN,0.8070023222779946,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
9992-RRAMN,0.8070023222779946,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
9992-RRAMN,0.8070023222779946,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9992-RRAMN,0.8070023222779946,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
9992-RRAMN,0.8070023222779946,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
9992-RRAMN,0.8070023222779946,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
6746-WAUWT,0.125257910089246,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
6746-WAUWT,0.125257910089246,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
6746-WAUWT,0.125257910089246,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
6746-WAUWT,0.125257910089246,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
0310-MVLET,0.6811594991675467,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
0310-MVLET,0.6811594991675467,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
0310-MVLET,0.6811594991675467,MEDIUM RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0310-MVLET,0.6811594991675467,MEDIUM RISK,4,Encourage automatic payment methods by offering a small billing incentive.
